0,power supply,27--39,Was searching online for a power supply when I found this site.
1,value,55--60,Compared to similarly spec'd PCs[comma] this machine is good value[comma] well built and works easily right out of the box.
1,use,12--15,Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.
1,quality,10--17,Very good quality and well made.
1,iWork,84--89,Of course[comma] I also have several great software packages that came for free including iWork[comma] GarageBand[comma] and iMovie.
1,iTunes,0--6,iTunes is a handy music-management program[comma] and it is essential for anyone with an iPod.
0,500gb external hard drive,123--148,The speed difference is next to NOTHING for a mac[comma] and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.
0,ground loop isolator,118--138,This is likely due to poor grounding and isolation between the components[comma] and I'm hoping that it can be fixed with a ground loop isolator[comma] but I still expected better product quality for this price range.
1,running,61--68,WIth the upgraded memory[comma] the MacBook Pro never has an issue running many many applications at once!
0,motherboard,44--55,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.
-1,screen,42--48,The only drawback for me is how dirty the screen gets[comma] and rather quickly too.
0,Visa,88--92,The Mac Snow Leopard O/S is extremely easy to use[comma] although very different than Win XP[comma] Visa or Win7.
0,system,5--11,That system is fixed.
-1,Setting,0--7,Setting would change for some reason[comma] the screen size would change on it's own[comma] like the pixel sizes and whatnot.
-1,uninstall,44--54,I have Vista[comma] so I am unable to install and uninstall some programs.
-1,downloads,26--35,It is short on space[comma] and downloads always had problems being completed[comma] or were said to be 'corrupted'.
-1,recovery disk,31--44,I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.
0,applications,94--106,I run Dreamweaver[comma] Final Cut Pro 7[comma] Photoshop[comma] Safari[comma] Firefox[comma] MSN Messenger and a few other applications constantly at the same time.
1,printer software,42--58,Other installed features[comma] such as certain printer software[comma] are also most attractive.
0,Photoshop,36--45,I run Dreamweaver[comma] Final Cut Pro 7[comma] Photoshop[comma] Safari[comma] Firefox[comma] MSN Messenger and a few other applications constantly at the same time.
0,iBook backup,6--18,( The iBook backup also uses a firewire connection).
1,updates,170--177,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.
1,iTunes,13--19,The brand of iTunes has just become ingrained in our lexicon now[comma] but keep in mind that Apple started it all.
1,genius bar,99--109,Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.
1,clarity,24--31,The screen graphics and clarity[comma] and sharpness are great.
0,LaCie 2Big external drive,12--37,I connect a LaCie 2Big external drive via the firewire 800 interface[comma] which is useful for Time Machine.
-1,shift key,44--53,_ Also[comma] I have had alot of trouble with the shift key to go to other lines.
1,price,33--38,We researched and found the best price at MacConnection.
0,repair depot,99--111,I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.
1,battery life,20--32,Good keyboard[comma] long battery life[comma] largest hard drive and windows 7.
1,design,72--78,Overall[comma] this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from.
1,design,20--26,Everything from the design to the OS is simple and to the point.
-1,hinge,25--30,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.
-1,hardware,12--20,Now for the hardware problems.
1,iPhoto,56--62,I am most impressed with the programming[comma] including the iPhoto.
0,Windows,14--21,(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet[comma] artwork)[comma] and yet it is small enough to be reasonably portable.
-1,left mouse key,45--59,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.
-1,companies,45--54,Moral of the story:-Do not buy anything from companies that do not respect their customers.
-1,warranty,32--40,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.
-1,Acer screen,35--46,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.
-1,price,17--22,_ Worse[comma] for the price I could get a *netbook* that outperforms this machine.
0,Windows update,83--97,In_November my computer messed up entirely and wouldn't power on after intalling a Windows update[comma] I had to have my HD flashed and lost EVERYTHING on it[comma] including my school assignments and irriplaceable pictures that were only in digital format and several other things[comma] when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.
0,repair depot,15--27,I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.
0,keyboard,8--16,Screen[comma] keyboard[comma] and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen[comma] responsive island backlit keyboard[comma] and fun multi-touch mouse is worth the extra money to me alone.
-1,volume control,25--39,The only downfall is the volume control.
1,screen,4--10,The screen is nice[comma] side view angles are pretty good.
1,graphics cards,144--158,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around."
1,multi-touch trackpad,11--31,I love the multi-touch trackpad.
0,external mouse,65--79,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.
-1,cd drive,12--20,There is no cd drive on the computer[comma] which defeats the purpose of keeping files on a cd.
